Date,Price,CVol,Return,Open,High,Low,Spread,Diff,5ma,10ma,5std
01/02/19,157.92,37039740,0.11,154.89,158.85,154.23,0.029255319,-0.018067706,1.505008513,-0.32952992,3.147924262
12/31/18,157.74,35003473,0.97,158.53,159.36,156.48,0.018257893,0.014721884,0.964708421,-0.434002898,3.639754408
12/28/18,156.23,42291420,0.05,157.50,158.52,154.55,0.025411253,0.008645533,-0.006513794,-0.850632341,4.237893449
12/27/18,156.15,53117070,-0.65,155.84,156.77,150.07,0.042907461,-0.008462175,-0.521451372,-0.746354066,4.383058674
12/26/18,157.17,58582540,7.04,148.30,157.23,146.72,0.066870268,0.010011578,-1.015487604,-0.653583615,4.537518953
12/24/18,146.83,37169230,-2.59,148.15,151.55,146.59,0.033780563,-0.017116699,-2.164068352,-1.414992455,2.011997575
12/21/18,150.73,95744380,-3.89,156.86,158.16,149.63,0.056591256,0.00019129,-1.832714218,-1.090373575,2.060687649
12/20/18,156.83,64772960,-2.52,160.40,162.11,155.30,0.043422815,-0.003045559,-1.694750888,-1.057986463,1.905826356
12/19/18,160.89,49047300,-3.12,166.00,167.45,159.09,0.051960967,-0.000421509,-0.971256761,-0.917135648,2.179561474
12/18/18,166.07,33841520,1.30,165.38,167.53,164.39,0.01890769,0.008783701,-0.291679627,-1.045106582,1.846737088
12/17/18,163.94,44287920,-0.93,165.45,168.35,162.73,0.034280834,-0.000181291,-0.665916558,-0.825608125,1.619333697
12/14/18,165.48,40703710,-3.20,169.00,169.08,165.28,0.0229635,-0.011406844,-0.348032933,-0.786569491,1.707959341
12/13/18,170.95,31897830,1.09,170.49,172.57,169.55,0.017665984,0.008219988,-0.421222037,-0.543414149,1.861638166
12/12/18,169.10,35627670,0.28,170.40,171.92,169.02,0.017149616,0.010496353,-0.863014536,-0.268289473,1.663744889
12/11/18,168.63,47281670,-0.57,171.66,171.79,167.00,0.028405385,0.012146226,-1.798533537,-0.317922251,2.115122212
12/10/18,169.60,62025992,0.66,165.00,170.09,163.33,0.039858491,-0.020713395,-0.985299692,-0.125491738,3.205350233
12/07/18,168.49,42281633,-3.57,173.49,174.49,168.30,0.036738085,-0.007039835,-1.225106049,-0.44535913,3.094534863
12/06/18,174.72,43098406,-1.11,171.76,174.78,170.42,0.024954212,-0.027901975,-0.665606261,-0.1000893,2.804894677
12/04/18,176.69,41344280,-4.40,180.95,182.39,176.27,0.034636369,-0.020939292,0.32643559,-0.466373667,3.41668846
12/03/18,184.82,40798000,3.49,184.46,184.94,181.21,0.020181799,0.03292642,1.162689034,-0.422807284,2.300318324
11/30/18,178.58,39531550,-0.54,180.29,180.33,177.03,0.018479113,0.004121415,0.734316216,-0.661474546,1.926668798
11/29/18,179.55,41769992,-0.77,182.66,182.80,177.70,0.028404344,0.009505914,0.334387788,-0.360662167,2.405430025
11/28/18,180.94,46062540,3.85,176.73,181.29,174.93,0.035149773,0.014290634,0.46542766,-0.566314833,2.347496828
11/27/18,174.24,41387380,-0.22,171.51,174.77,170.88,0.022325528,-0.017810102,-1.259182924,-1.050754445,2.410373128
11/26/18,174.62,44998520,1.35,174.24,174.95,170.26,0.026858321,0.011318126,-2.008303603,-1.532734975,2.581694274
11/23/18,172.29,23623970,-2.54,174.94,176.60,172.10,0.026089732,-0.010408417,-2.057265307,-1.860787027,2.503152133
11/21/18,176.78,31124210,-0.11,179.73,180.27,176.55,0.021043104,0.015538479,-1.055712122,-1.641568572,3.173783362
11/20/18,176.98,67825250,-4.78,178.37,181.47,175.51,0.033676122,-0.04029915,-1.598057327,-1.326984969,3.203968383
11/19/18,185.86,41920870,-3.96,190.00,190.70,184.99,0.030722049,-0.018240066,-0.842325967,-0.741065417,2.667115377
11/16/18,193.53,36928246,1.11,190.50,194.97,189.46,0.028468455,-0.004754193,-1.057166347,-0.628626655,3.003417589
11/15/18,191.41,46478800,2.47,188.39,191.97,186.90,0.026487644,0.008511777,-1.664308748,-1.402689917,2.75279477
11/14/18,186.80,60800960,-2.82,193.90,194.48,185.93,0.045770878,0.00868751,-2.227425022,-1.495955812,1.829238978
11/13/18,192.23,46882940,-1.00,191.63,197.18,191.45,0.029807522,-0.01308132,-1.055912611,-0.952817057,2.908425278
11/12/18,194.17,51135520,-5.04,199.00,199.85,193.79,0.031209765,-0.026752091,-0.639804867,-0.802960091,3.063287811
11/09/18,204.47,34365754,-1.93,205.55,206.01,202.25,0.018389006,-0.014101396,-0.200086963,-0.486920738,2.348664062
11/08/18,208.49,25362640,-0.35,209.98,210.12,206.75,0.016163845,0.000142891,-1.141071086,-0.453341859,3.742816521
11/07/18,209.95,33424430,3.03,205.97,210.06,204.13,0.02824482,0.010796486,-0.764486603,-0.19959351,3.932516516
11/06/18,203.77,31882880,1.08,201.92,204.72,201.69,0.014869706,0.001636986,-0.849721503,-0.845893046,3.832995112
11/05/18,201.59,66163670,-2.84,204.30,204.39,198.17,0.030854705,-0.015326778,-0.966115314,-0.859766417,3.767978359
11/02/18,207.48,91328650,-6.63,209.55,213.65,205.43,0.039618276,-0.05701557,-0.773754513,-0.514783525,3.671795853
11/01/18,222.22,58323180,1.54,219.05,222.36,216.81,0.02497525,0.000868135,0.234387368,0.300824243,1.94840525
10/31/18,218.86,38358930,2.61,216.88,220.45,216.62,0.017499772,0.016783872,0.365299583,-0.086434422,2.075502867
10/30/18,213.30,36659992,0.50,211.15,215.18,209.27,0.027707454,-0.005135695,-0.842064589,-0.390313347,2.197959092
10/29/18,212.24,45935520,-1.88,219.19,219.69,206.09,0.064078402,0.013361073,-0.75341752,-0.219885635,2.273239127
10/26/18,216.30,47258380,-1.59,215.90,220.19,212.67,0.034766528,-0.017743403,-0.255812537,-0.24604191,2.237832397
10/25/18,219.80,29855770,2.19,217.71,221.38,216.75,0.021064604,0.012180948,0.367261117,0.270387445,2.206145696
10/24/18,215.09,40925160,-3.43,222.60,224.23,214.54,0.045050909,-0.000583666,-0.538168426,-0.036870246,2.200152381
10/23/18,222.73,38767848,0.94,215.83,223.25,214.70,0.038387285,-0.02184455,0.061437896,-0.15711419,1.517616113
10/22/18,220.65,28792080,0.61,219.79,223.36,218.94,0.020031724,0.002188683,0.313646249,-0.112846765,1.782369379
10/19/18,219.31,33078730,1.52,218.06,221.26,217.43,0.017463864,0.00944357,-0.236271282,-0.19713117,2.068835578
10/18/18,216.02,32581320,-2.34,217.86,219.74,213.00,0.031200815,-0.01505493,0.173513773,-0.511719367,2.630972387
10/17/18,221.19,22885400,-0.43,222.30,222.64,219.34,0.0149193,0.000675219,0.464427934,-0.453793299,2.34926552
10/16/18,222.15,29183960,2.20,218.93,222.99,216.76,0.02803196,0.00722304,-0.375666276,-0.28889484,3.306180969
10/15/18,217.36,30791010,-2.14,221.16,221.83,217.27,0.020979021,-0.00427716,-0.53933978,-0.42038044,3.163753649
10/12/18,222.11,40337848,3.57,220.42,222.88,216.84,0.027193733,0.027838657,-0.157991057,-0.139188769,3.035094385
10/11/18,214.45,53124390,-0.88,214.52,219.50,212.32,0.033480998,-0.008504345,-1.196952508,-0.461262663,2.218306315
10/10/18,216.36,41990550,-4.63,225.46,226.35,216.05,0.047605842,-0.006215013,-1.372014531,-0.167466671,2.221850959
10/09/18,226.87,26891030,1.39,223.64,227.27,222.25,0.022143959,-0.000580954,-0.202123403,0.216131908,1.497833793
10/08/18,223.77,29663920,-0.23,222.21,224.80,220.20,0.020556822,-0.009273708,-0.301421101,0.141006303,1.377942658
10/05/18,224.29,33580460,-1.62,227.96,228.41,220.58,0.034910161,-0.000131585,-0.120386481,0.307991959,1.447095488
10/04/18,227.99,32042000,-1.76,230.78,232.35,226.73,0.024650204,-0.005558668,0.274427181,0.362567117,1.179181161
10/03/18,232.07,28654800,1.22,230.05,233.47,229.78,0.015900375,0.003358339,1.037081188,0.614395117,0.650681225
10/02/18,229.28,24788170,0.89,227.25,230.00,226.63,0.014698186,-4.40025E-05,0.634387219,0.498666384,1.026264488
10/01/18,227.26,23600800,0.67,227.95,229.42,226.35,0.013508756,0.009790024,0.583433707,0.426303268,1.016752009
09/28/18,225.74,22929360,0.35,224.79,225.84,224.02,0.008062373,-0.000711269,0.736370398,0.092708942,1.088625419
09/27/18,224.95,30181230,2.06,223.82,226.44,223.54,0.012891754,0.015425098,0.450707052,-0.055921434,1.366820985
09/26/18,220.42,23984710,-0.80,221.00,223.75,219.76,0.018101806,-0.005355777,0.191709046,-0.01988631,1.079220908
09/25/18,222.19,24554380,0.63,219.75,222.82,219.70,0.014042036,-0.004710358,0.362945549,-0.064414492,0.942460853
09/24/18,220.79,27693360,1.44,216.82,221.26,216.63,0.020970153,-0.00385923,0.269172829,0.125005146,0.93200541
09/21/18,217.66,96246750,-1.08,220.78,221.36,217.29,0.018698888,0.003408626,-0.550952514,-0.153004344,1.354682606
09/20/18,220.03,26608790,0.76,220.24,222.28,219.15,0.014225333,0.008563447,-0.56254992,-0.125973004,1.360548775
09/19/18,218.37,27123830,0.06,218.50,219.62,215.30,0.019782937,0.001191349,-0.231481666,-0.368165076,1.869199959
09/18/18,218.24,31571710,0.17,217.79,221.85,217.12,0.021673387,-0.000413071,-0.491774532,-0.439369316,1.908737419
09/17/18,217.88,37195130,-2.66,222.15,222.95,217.27,0.026069396,-0.007550036,-0.019162537,-0.423822897,2.352946212
09/14/18,223.84,31999290,-1.14,225.75,226.84,222.52,0.019290565,-0.002915066,0.244943826,-0.042021435,2.034634794
09/13/18,226.41,41706380,2.42,223.52,228.35,222.57,0.025528908,0.011082463,0.310603913,0.163426349,1.983622689
09/12/18,221.07,49278740,-1.24,224.94,225.00,219.84,0.023341023,0.004869332,-0.504848485,0.071168188,1.722911088
09/11/18,223.85,35749047,2.53,218.01,224.30,216.56,0.034572258,-0.001465671,-0.3869641,0.27611434,1.67949057
09/10/18,218.33,39516450,-1.34,220.95,221.85,216.47,0.024641598,-0.001581563,-0.828483257,0.105632361,0.759958261
09/07/18,221.30,37619810,-0.81,221.85,225.37,220.71,0.021057388,-0.005602869,-0.328986697,0.270932142,1.087967761
09/06/18,223.10,34289980,-1.66,226.23,227.35,221.30,0.027117884,-0.002820999,0.016248786,0.372073124,1.169276992
09/05/18,226.87,33332960,-0.65,228.99,229.67,225.10,0.020143695,0.002758802,0.64718486,0.53871249,0.843119083
09/04/18,228.36,27390130,0.32,228.41,229.18,226.63,0.011166579,0.003426613,0.93919278,0.584466813,0.434064443
08/31/18,227.63,43340130,1.16,226.51,228.87,226.00,0.01260818,0.006576901,1.039747979,0.454963049,0.288937315
08/30/18,225.03,48793820,0.92,223.25,228.26,222.40,0.026040972,0.001210871,0.870850981,0.539121864,0.421046845
08/29/18,222.98,27254800,1.49,220.15,223.49,219.41,0.018297605,0.002048248,0.727897462,0.593684521,0.511976143
08/28/18,219.70,22776770,0.81,219.01,220.54,218.92,0.007373691,0.004909608,0.430240119,0.467751877,0.368535076
08/27/18,217.94,20525120,0.82,217.15,218.74,216.33,0.011058089,0.004579941,0.229740845,0.42912727,0.384300818
08/24/18,216.16,18476360,0.31,216.60,216.90,215.11,0.008280903,0.005151051,-0.129821882,0.411349689,0.510303198
08/23/18,215.49,18883220,0.20,214.65,217.05,214.60,0.011369437,-0.001860033,0.207392748,0.350574979,1.095691295
08/22/18,215.05,19018130,0.00,214.10,216.36,213.84,0.011718205,-0.00437128,0.459471579,0.40876404,1.231462043
08/21/18,215.04,26159760,-0.19,216.80,217.19,214.03,0.014718192,0.006219252,0.505263634,0.415057926,1.214461035
08/20/18,215.46,30287700,-0.97,218.10,219.18,215.11,0.018889817,0.002389926,0.628513695,0.340802773,1.155473575
08/17/18,217.58,35427000,2.00,213.44,217.95,213.16,0.022014891,0.000562535,0.95252126,0.490162967,0.749450836
08/16/18,213.32,28500370,1.46,211.75,213.81,211.47,0.01097928,0.007182268,0.493757211,0.319395634,0.645045298
08/15/18,210.24,28807560,0.23,209.22,210.74,208.33,0.01146309,-0.002526818,0.3580565,0.46520372,0.422685041
08/14/18,209.75,20748010,0.42,210.16,210.56,208.26,0.010965435,0.006152152,0.324852218,1.030943248,0.441027669
08/13/18,208.87,25890880,0.65,207.70,210.95,207.70,0.015569493,0.000819159,0.053091851,1.008820459,0.705859678
08/10/18,207.53,24611200,-0.30,207.36,209.10,206.67,0.01170915,-0.007276905,0.027804673,0.888225287,0.681155031
08/09/18,208.88,23492630,0.79,207.28,209.78,207.20,0.012351589,0.000144753,0.145034056,0.751592639,0.661471739
08/08/18,207.25,22525490,0.07,206.05,207.81,204.52,0.015874548,-0.005118053,0.572350939,0.641632595,1.426817289
08/07/18,207.11,25587390,-0.94,209.32,209.50,206.76,0.013229685,0.001195772,1.737034279,0.729173935,2.710817608
08/06/18,209.07,25425390,0.52,208.00,209.25,207.07,0.01042713,4.80792E-05,1.964549068,0.895466457,2.467004962
08/03/18,207.99,33447400,0.29,207.03,208.74,205.48,0.015672388,-0.00173586,1.7486459,0.852420259,2.664449867
08/02/18,207.39,62404008,2.92,200.58,208.38,200.35,0.038719321,-0.004565757,1.358151221,0.800558015,3.047354794
08/01/18,201.50,67935720,5.89,199.13,201.76,197.31,0.022084367,0.04645541,0.710914251,0.585981557,2.974685988
07/31/18,190.29,39373040,0.20,190.30,192.14,189.34,0.014714383,0.002053604,-0.278686409,-0.05796354,0.964231688
07/30/18,189.91,21029540,-0.56,191.90,192.20,189.07,0.016481491,0.004817258,-0.173616154,-0.049687024,1.053899111
07/27/18,190.98,24023970,-1.66,194.99,195.19,190.10,0.026652005,0.004016271,-0.043805382,-0.015612718,1.034157155
07/26/18,194.21,19075960,-0.31,194.61,195.96,193.61,0.012100304,-0.001077918,0.242964808,0.166407279,0.565433247
07/25/18,194.82,16826480,0.94,193.06,194.85,192.43,0.012421723,0.000310881,0.461048863,0.365377778,0.504322374
07/24/18,193.00,18697900,0.73,192.45,193.66,192.05,0.008342487,0.004383905,0.162759329,0.141316296,0.582939178
07/23/18,191.61,15989370,0.09,190.68,191.96,189.56,0.012525442,-0.003969912,0.074242105,0.056704278,0.504458027
07/20/18,191.44,20706040,-0.23,191.78,192.43,190.17,0.011805265,-0.000521159,0.012579945,0.186676788,0.520812686
07/19/18,191.88,20286750,0.78,189.69,192.55,189.69,0.014905149,-0.003728992,0.089849751,0.348226532,0.504354459
07/18/18,190.40,16393380,-0.55,191.78,191.80,189.93,0.009821429,0.001723688,0.269706694,0.350965697,0.851603151
07/17/18,191.45,15534520,0.28,189.75,191.87,189.20,0.0139462,-0.006076162,0.119873263,0.231645641,1.069552952
07/16/18,190.91,15043110,-0.22,191.52,192.65,190.42,0.011707087,0.000993049,0.039166451,0.315185387,1.069405414
07/13/18,191.33,12519790,0.16,191.08,191.84,190.90,0.004912978,0.000261739,0.36077363,0.316113523,1.205320435
07/12/18,191.03,18041130,1.68,189.53,191.41,189.31,0.010993038,0.008782201,0.606603314,0.373170894,1.276617804
07/11/18,187.88,18831470,-1.30,188.50,189.78,187.61,0.011549393,-0.009718939,0.432224699,0.190872549,1.146879609
07/10/18,190.35,15939150,-0.12,190.71,191.28,190.18,0.005778303,0.000682128,0.34341802,0.444693173,1.318642527
07/09/18,190.58,19756630,1.39,189.50,190.68,189.30,0.007241054,0.008139597,0.591204322,0.308048729,1.326014185
07/06/18,187.97,17485250,1.39,185.42,188.43,185.20,0.017204873,0.000107875,0.271453416,0.140079632,1.277560966
07/05/18,185.40,16604250,0.80,185.26,186.41,184.28,0.011488673,0.007285776,0.139738474,-0.054303782,1.162684783
07/03/18,183.92,13954810,-1.74,187.79,187.95,183.54,0.023977816,0.003258895,-0.050479602,-0.091153033,1.102964076
07/02/18,187.18,17731340,1.12,183.82,187.30,183.42,0.02072871,-0.006968829,0.545968327,-0.078587241,0.68815177
06/29/18,185.11,22737670,-0.21,186.29,187.19,182.91,0.023121387,0.00425876,0.024893136,-0.195706886,1.041943977
06/28/18,185.50,17365240,0.73,184.10,186.21,183.80,0.012991914,-0.000325804,0.008705847,-0.277408529,1.047125901
06/27/18,184.16,25285330,-0.15,185.23,187.28,184.03,0.017647698,0.004326845,-0.248346037,-0.344926912,0.982270506
06/26/18,184.43,24569200,1.24,182.99,186.53,182.54,0.021634224,0.00450129,-0.131826464,-0.412459402,1.030747244
06/25/18,182.17,31663100,-1.49,183.40,184.92,180.73,0.023000494,-0.008219771,-0.703142809,-0.481611689,0.856873739
06/22/18,184.92,27200450,-0.29,186.12,186.15,184.70,0.007841229,0.003558719,-0.416306909,-0.357416446,0.763818927
06/21/18,185.46,25711900,-0.56,187.25,188.35,184.94,0.018386714,0.004021448,-0.563522905,-0.41927437,0.803571798
06/20/18,186.50,20628700,0.44,186.35,187.20,185.73,0.007882038,0.003554311,-0.441507786,-0.390316799,0.849682762
06/19/18,185.69,33578460,-1.62,185.14,186.33,183.45,0.015509721,-0.019073858,-0.693092339,-0.399278884,0.697412193
06/18/18,188.74,18484870,-0.05,187.88,189.22,187.20,0.010702554,-0.005083669,-0.26008057,-0.16052866,0.651782917
06/15/18,188.84,61719160,-1.03,190.03,190.16,188.26,0.010061428,-0.004035639,-0.298525982,-0.071655587,0.642108232
06/14/18,190.80,21610070,0.05,191.55,191.57,190.22,0.007075472,0.004457263,-0.275025835,0.211409883,0.610124017
06/13/18,190.70,21638390,-0.82,192.42,192.88,190.44,0.012794966,0.000728105,-0.339125812,0.17256533,0.583369151
06/12/18,192.28,16911140,0.55,191.39,192.61,191.15,0.007598294,0.000810542,-0.105465429,0.23344901,0.575675391
06/11/18,191.23,18308460,-0.25,191.35,191.97,190.21,0.009203577,-0.001825769,-0.06097675,0.142482344,0.64350393
06/08/18,191.70,26656800,-0.91,191.17,192.00,189.77,0.01163276,-0.011837072,0.155214807,0.189854366,0.740429557
06/07/18,193.46,21347180,-0.27,194.14,194.20,192.34,0.009640236,0.000824827,0.6978456,0.269680841,0.758793587
06/06/18,193.98,20933620,0.35,193.63,194.08,191.92,0.011135169,0.001655372,0.684256472,0.360602787,0.780708454
06/05/18,193.31,21565960,0.77,193.07,193.94,192.36,0.0081734,0.006437992,0.572363449,0.300894479,0.875535442
06/04/18,191.83,26266170,0.84,191.64,193.42,191.35,0.010790804,0.007332843,0.345941437,0.294593032,0.954025731
06/01/18,190.24,23442510,1.80,187.99,190.26,187.75,0.01319386,0.005998823,0.224493924,0.174648838,0.913885981
05/31/18,186.87,27482790,-0.34,187.22,188.23,186.14,0.011184246,-0.001493333,-0.158483919,-0.068927781,0.238391469
05/30/18,187.50,18690550,-0.21,187.72,188.00,186.78,0.006506667,-0.000957956,0.036949103,0.057999578,0.401329094
05/29/18,187.90,22514080,-0.36,187.60,188.75,186.87,0.010005322,-0.005196733,0.029425508,-0.011597285,0.407488661
05/25/18,188.58,17460960,0.23,188.23,189.65,187.65,0.010605579,0.000425193,0.243244626,0.001131264,0.431458576
05/24/18,188.15,23233980,-0.11,188.77,188.84,186.21,0.013978209,0.002176683,0.124803751,-0.059610065,0.510539191
05/23/18,188.36,20058420,0.64,186.35,188.50,185.76,0.014546613,-0.004327848,0.020628358,0.094578133,0.613556869
05/22/18,187.16,15240700,-0.25,188.38,188.88,186.78,0.011220346,0.00397058,0.079050053,0.100874046,0.695807571
05/21/18,187.63,18400790,0.71,188.00,189.27,186.91,0.012574748,0.009070903,-0.052620079,0.173990044,0.824203161
05/18/18,186.31,18297730,-0.36,187.19,187.81,186.13,0.009018303,0.001069576,-0.240982097,0.175489466,0.705900587
05/17/18,186.99,17294030,-0.63,188.00,188.91,186.36,0.013637093,-0.000956531,-0.244023882,0.604189653,0.706593797
05/16/18,188.18,19183060,0.93,186.07,188.46,186.00,0.01307259,-0.001984553,0.168527909,0.685548413,0.97454795
05/15/18,186.44,23695160,-0.91,186.78,187.07,185.10,0.010566402,-0.007281424,0.12269804,1.033973097,0.934144617
05/14/18,188.15,20778770,-0.23,189.01,189.53,187.86,0.008875897,0.002227053,0.400600167,1.35721862,0.736277669
05/11/18,188.59,26212220,-0.38,189.49,190.06,187.45,0.013839546,-0.002894128,0.591961029,1.561671873,0.649566676
05/10/18,190.04,27989290,1.43,187.74,190.37,187.65,0.014312776,0.002028181,1.452403189,1.483861212,1.426669005
05/09/18,187.36,23211240,0.70,186.55,187.40,185.22,0.011635354,0.00268745,1.202568918,1.375652561,1.53662496
05/08/18,186.05,28402780,0.48,184.99,186.22,183.67,0.013732868,-0.000918125,1.945248155,1.348814413,2.04782813
05/07/18,185.16,42451420,0.72,185.18,187.67,184.75,0.015770145,0.007343742,2.313837073,1.1615569,1.877050267
05/04/18,183.83,56201320,3.92,178.25,184.25,178.17,0.033074036,0.007688394,2.531382717,1.060242308,1.701475595
05/03/18,176.89,34068180,0.18,175.88,177.50,174.44,0.017292668,-0.003907799,1.515319236,0.258185576,2.126298463
05/02/18,176.57,66539370,4.42,175.23,177.75,173.80,0.022370731,0.036221171,1.548736204,-0.04333702,2.101255588
05/01/18,169.10,53569380,2.32,166.41,169.20,165.27,0.023240686,0.006958732,0.75238067,-0.5075306,1.369223748
04/30/18,165.26,42427420,1.81,162.13,167.26,161.84,0.032796805,-0.001170527,0.009276727,-0.602250697,1.310275535
04/27/18,162.32,35655840,-1.16,164.00,164.33,160.63,0.02279448,-0.001339666,-0.410898101,-0.720990683,0.840668309
